,Month,Studio,avg_Monthly_cume_Gross,avg_Monthly_gross
0,1,Wrekin Hill Enterta…,265007000.036,17500561.1809
0,2,Wrekin Hill Enterta…,264988024.56,17499307.5628
0,3,Wrekin Hill Enterta…,264969068.455,17498053.44
0,4,Wrekin Hill Enterta…,264950106.064,17496799.9374
0,9,Wrekin Hill Enterta…,264931076.242,17495545.6565
0,5,Indomina Releasing,264912056.312,17494293.177
0,6,Indomina Releasing,264874083.289,17491802.4309
0,8,Indomina Releasing,264836168.636,17489335.8379
0,9,Indomina Releasing,264798378.964,17486867.6868
0,10,Indomina Releasing,264760431.911,17484367.4476
0,7,Indomina Releasing,264741437.402,17483117.3306
0,11,Indomina Releasing,264722704.573,17481885.1954
0,12,Indomina Releasing,264703906.354,17480643.5908
0,1,Indomina Releasing,264685103.206,17479407.14
0,2,Indomina Releasing,264666131.311,17478153.5699
0,6,Dada Films,264628365.86,17475686.4972
0,7,Dada Films,264552754.045,17470695.0617
0,8,Dada Films,264477223.402,17465691.9728
0,10,Dada Films,264382630.112,17459444.4614
0,11,Dada Films,264325803.763,17455693.8677
0,12,Dada Films,264269012.204,17451946.6873
0,1,Dada Films,264231161.117,17449447.7851
0,2,Dada Films,264174391.076,17445701.4845
0,3,Dada Films,264117691.699,17441971.9202
0,9,Dada Films,264061392.678,17438232.7844
0,4,Dada Films,264004771.598,17434490.6067
0,5,Dada Films,263985936.506,17433245.6186
0,6,The Nobility Project,263967042.866,17431998.1776
0,6,Rooftop Films,263948153.773,17430751.8241
0,7,Rooftop Films,263929266.542,17429504.5454
0,6,Kristin Marie Produ…,263910381.419,17428257.7101
0,7,Kristin Marie Produ…,263891501.952,17427011.2997
0,8,Kristin Marie Produ…,263872623.319,17425764.7185
0,9,Kristin Marie Produ…,263853750.196,17424518.797
0,7,ATO Pictures,263816113.006,17422060.0094
0,8,ATO Pictures,263797405.29,17420823.6901
0,9,ATO Pictures,263778676.178,17419581.1393
0,2,ATO Pictures,263759857.6,17418362.2388
0,3,ATO Pictures,263741214.554,17417139.2546
0,4,ATO Pictures,263722575.315,17415900.3443
0,5,ATO Pictures,263703888.21,17414655.6015
0,6,ATO Pictures,263685045.81,17413417.9752
0,10,ATO Pictures,263666290.893,17412199.1774
0,12,ATO Pictures,263647443.062,17410954.504
0,7,Life Sentence Films…,263609770.425,17408469.2471
0,8,Life Sentence Films…,263572116.385,17405983.3662
0,9,Life Sentence Films…,263534481.952,17403496.8934
0,11,Life Sentence Films…,263515656.988,17402253.4869
0,6,Life Sentence Films…,263496830.927,17401010.544
0,8,Motion Film Group,263478034.199,17399776.1001
0,9,Motion Film Group,263459260.632,17398534.6556
0,8,Shotown Pictures,263440447.961,17397294.3636
0,9,Shotown Pictures,263421640.607,17396052.2214
0,8,Entertainment One,263329120.643,17389928.3913
0,9,Entertainment One,263273889.732,17386256.2498
0,10,Entertainment One,263199549.363,17381342.0161
0,1,Entertainment One,263124839.538,17376391.8298
0,2,Entertainment One,263050295.516,17371476.0161
0,4,Entertainment One,262995519.148,17367783.601
0,5,Entertainment One,262921483.219,17362860.5235
0,11,Entertainment One,262865685.093,17359233.4475
0,12,Entertainment One,262809887.76,17355538.7301
0,3,Entertainment One,262773540.927,17353122.9404
0,6,Entertainment One,262736361.094,17350687.1589
0,7,Entertainment One,262699767.533,17348282.6974
0,8,Hiltz Squared,262681058.062,17347047.1578
0,12,Hiltz Squared,262662351.479,17345811.866
0,6,Hiltz Squared,262643648.044,17344576.7951
0,3,Hiltz Squared,262624947.318,17343341.811
0,2,Hiltz Squared,262606250.184,17342107.1612
0,8,Smodshow Productions,262587705.019,17340876.8433
0,9,Check Entertainment…,262569013.921,17339643.5714
0,9,Visio Entertainment,262551545.524,17338710.8059
0,10,Visio Entertainment,262533783.923,17337485.5697
0,9,Skylight Pictures,262515101.739,17336252.9241
0,10,Skylight Pictures,262496420.661,17335019.6375
0,11,Skylight Pictures,262477749.732,17333786.6073
0,1,Skylight Pictures,262459077.673,17332553.2511
0,9,Kino Lorber,262329087.559,17323976.7738
0,10,Kino Lorber,262199119.673,17315419.4601
0,11,Kino Lorber,262087989.122,17308067.9228
0,12,Kino Lorber,261976833.75,17300714.3732
0,1,Kino Lorber,261884345.023,17294608.9
0,2,Kino Lorber,261773247.428,17287264.984
0,3,Kino Lorber,261662410.505,17279938.1596
0,4,Kino Lorber,261551620.621,17272620.9123
0,5,Kino Lorber,261440818.235,17265318.1851
0,6,Kino Lorber,261330252.815,17258018.5637
0,7,Kino Lorber,261219711.528,17250721.5203
0,8,Kino Lorber,261109374.955,17243451.4182
0,9,The Bubble Factory,261090915.1,17242253.9628
0,9,Fisher-Klingenstein…,261053963.29,17239813.7602
0,10,Fisher-Klingenstein…,261035489.646,17238594.2041
0,11,Fisher-Klingenstein…,261017017.963,17237374.3254
0,5,Fisher-Klingenstein…,260998548.725,17236155.2743
0,6,Fisher-Klingenstein…,260980090.914,17234937.5242
0,7,Fisher-Klingenstein…,260961631.478,17233718.2875
0,8,Fisher-Klingenstein…,260943175.14,17232499.2957
0,9,Kino Classics,260924716.412,17231280.995
0,9,Open Road,260831108.233,17230020.2647
0,10,Open Road,260739381.301,17226083.6114
0,11,Open Road,260672723.466,17225085.3627
0,1,Open Road,260624671.865,17228657.9929
0,2,Open Road,260590224.892,17227620.0208
0,3,Open Road,260558416.15,17225448.4014
0,4,Open Road,260525109.853,17223152.6417
0,5,Open Road,260454555.728,17218381.3754
0,8,Open Road,260368512.966,17214983.9284
0,12,Open Road,260325065.185,17211882.1922
0,6,Open Road,260282891.592,17210075.4083
0,7,Open Road,260240855.721,17207346.3796
0,10,Docurama,260204404.749,17204948.1362
0,11,Docurama,260168060.936,17202532.951
0,12,Docurama,260131505.158,17200113.4856
0,1,Docurama,260113204.145,17198903.2453
0,2,Docurama,260094903.264,17197693.0518
0,3,Docurama,260076605.046,17196483.0575
0,9,Docurama,260058353.262,17195301.781
0,10,IFC Midnight,260003477.355,17191675.9396
0,3,IFC Midnight,259966971.562,17189258.3177
0,6,IFC Midnight,259948688.988,17188049.9205
0,7,IFC Midnight,259930410.376,17186841.484
0,4,IFC Midnight,259912133.298,17185633.7803
0,11,IFC Midnight,259857338.288,17182016.2764
0,12,IFC Midnight,259820938.543,17179645.2531
0,1,IFC Midnight,259802979.236,17178455.1144
0,2,IFC Midnight,259784983.322,17177249.9765
0,5,IFC Midnight,259766727.24,17176043.7668
0,10,Quaker Media,259748678.184,17174952.1937
0,11,Quaker Media,259730811.969,17173761.8146
0,10,Submarine Deluxe,259694321.323,17171352.0022
0,11,Submarine Deluxe,259657903.604,17168964.9378
0,12,Submarine Deluxe,259621524.828,17166563.0441
0,1,Submarine Deluxe,259603366.246,17165358.6877
0,2,Submarine Deluxe,259585215.104,17164154.4038
0,3,Submarine Deluxe,259567006.991,17162949.8987
0,4,Submarine Deluxe,259548801.582,17161744.8254
0,10,Long Shot Factory,259512380.429,17159340.2149
0,11,Long Shot Factory,259476003.549,17156936.0574
0,12,Long Shot Factory,259439643.457,17154530.4903
0,1,Long Shot Factory,259385101.693,17150922.7615
0,2,Long Shot Factory,259348724.328,17148518.4926
0,3,Long Shot Factory,259312344.119,17146112.664
0,4,Long Shot Factory,259294159.548,17144909.901
0,5,Long Shot Factory,259275979.258,17143707.756
0,6,Long Shot Factory,259239616.35,17141306.4261
0,8,Long Shot Factory,259203316.035,17138906.382
0,9,Long Shot Factory,259148845.432,17135306.7376
0,7,Long Shot Factory,259130703.589,17134110.9171
0,11,Film Forum,259112539.936,17132910.7306
0,12,Film Forum,259094383.387,17131710.2915
0,1,Film Forum,259058072.196,17129309.0056
0,2,Film Forum,259039918.84,17128108.6442
0,3,Film Forum,259021768.073,17126908.4001
0,4,Film Forum,258985475.365,17124508.5547
0,11,Rocket Releasing,258967333.995,17123311.5629
0,12,Rocket Releasing,258949208.036,17122115.8439
0,1,Rocket Releasing,258931097.938,17120917.9687
0,2,Rocket Releasing,258912994.65,17119719.1718
0,3,Rocket Releasing,258894877.788,17118520.3636
0,4,Rocket Releasing,258876754.479,17117321.5083
0,1,Pillen's Farm Pictures,258858625.53,17116123.6778
0,1,S2BN,258840502.812,17114926.9855
0,2,S2BN,258822384.469,17113728.9314
0,3,S2BN,258804273.241,17112531.363
0,4,S2BN,258786159.786,17111333.4113
0,5,S2BN,258768049.092,17110135.5407
0,6,S2BN,258749937.763,17108937.8415
0,2,Red Flag Releasing,258731826.037,17107740.6473
0,3,Red Flag Releasing,258713722.02,17106544.3537
0,4,Red Flag Releasing,258695619.304,17105347.36
0,7,Red Flag Releasing,258677515.474,17104150.9609
0,2,PMK*BNC,258659418.31,17102956.8613
0,3,PMK*BNC,258641336.083,17101761.3071
0,4,PMK*BNC,258623264.446,17100569.7499
0,5,PMK*BNC,258605174.607,17099373.5387
0,6,PMK*BNC,258587087.648,17098177.2939
0,2,ARC Entertainment,258569001.647,17096984.5358
0,6,ARC Entertainment,258552454.05,17096164.0383
0,7,ARC Entertainment,258535151.297,17094987.1958
0,8,ARC Entertainment,258518831.825,17094028.2958
0,9,ARC Entertainment,258501695.291,17092834.5295
0,10,ARC Entertainment,258483854.403,17091639.34
0,5,ARC Entertainment,258465780.692,17090444.4861
0,3,Well Go USA,258411615.408,17086890.7169
0,4,Well Go USA,258339490.863,17082134.7211
0,8,Well Go USA,258250607.78,17076498.689
0,10,Well Go USA,258143746.349,17069471.9007
0,11,Well Go USA,258090222.439,17065932.9895
0,5,Well Go USA,258036318.947,17062390.9447
0,9,Well Go USA,257966629.568,17057820.1171
0,1,Well Go USA,257913564.146,17054421.1218
0,2,Well Go USA,257860183.537,17050927.9381
0,7,Well Go USA,257806807.162,17047487.3833
0,12,Well Go USA,257771198.73,17045127.2903
0,6,Well Go USA,257735509.993,17042812.2993
0,3,Metropole Films Dis…,257717545.414,17041626.0647
0,4,Metropole Films Dis…,257699580.753,17040438.0777
0,3,Mongrel Media,257645718.362,17036876.93
0,4,Mongrel Media,257591890.24,17033323.4675
0,5,Mongrel Media,257538091.688,17029767.707
0,6,Mongrel Media,257520161.221,17028583.306
0,7,Mongrel Media,257502236.784,17027397.7457
0,2,Mongrel Media,257466369.822,17025026.0943
0,8,Mongrel Media,257430514.504,17022656.7128
0,9,Mongrel Media,257394676.53,17020286.5462
0,11,Mongrel Media,257358850.704,17017917.9059
0,12,Mongrel Media,257323026.074,17015549.1731
0,10,Mongrel Media,257287219.577,17013181.4434
0,1,Mongrel Media,257269312.897,17011997.3447
0,3,7A Productions,257251409.406,17010813.9904
0,4,7A Productions,257233510.071,17009630.5457
0,5,Participant Media,257215617.216,17008449.78
0,6,Participant Media,257179829.077,17006086.2085
0,7,Participant Media,257144060.301,17003722.393
0,5,Landmark Theaters,257126193.242,17002540.438
0,6,Landmark Theaters,257108337.209,17001358.3331
0,5,Page 124 Productions,257090466.174,17000183.0376
0,6,Page 124 Productions,257054834.983,16997829.3736
0,7,Page 124 Productions,257037040.095,16996654.8996
0,8,Page 124 Productions,257019327.964,16995485.4995
0,9,Page 124 Productions,257001629.799,16994312.8119
0,10,Page 124 Productions,256983954.932,16993135.4315
0,11,Page 124 Productions,256966344.488,16991956.4503
0,12,Page 124 Productions,256948535.658,16990777.1693
0,1,Page 124 Productions,256930784.014,16989597.1838
0,2,Page 124 Productions,256912981.23,16988416.4114
0,5,Branded Entertainment,256895184.318,16987271.4635
0,6,Branded Entertainment,256877915.708,16986181.2359
0,7,Branded Entertainment,256860320.005,16985002.2839
0,5,APD/Cinema Conservancy,256824630.035,16982642.783
0,6,APD/Cinema Conservancy,256788950.745,16980283.7091
0,11,APD/Cinema Conservancy,256771113.404,16979104.3752
0,12,APD/Cinema Conservancy,256753278.865,16977925.0582
0,1,APD/Cinema Conservancy,256735446.837,16976745.9112
0,2,APD/Cinema Conservancy,256717622.516,16975568.4595
0,3,APD/Cinema Conservancy,256699797.735,16974389.6574
0,10,APD/Cinema Conservancy,256664153.925,16972033.0617
0,5,Joule Films,256646333.829,16970854.785
0,6,Joule Films,256628524.374,16969678.4352
0,7,Joule Films,256610711.263,16968500.4906
0,5,Adopt Films,256575108.979,16966147.3069
0,11,Adopt Films,256557303.078,16964971.678
0,12,Adopt Films,256539512.999,16963796.758
0,1,Adopt Films,256503933.079,16961448.3363
0,2,Adopt Films,256468363.53,16959098.5645
0,3,Adopt Films,256432950.809,16956748.5101
0,4,Adopt Films,256415230.145,16955575.3366
0,8,Adopt Films,256397449.449,16954399.3071
0,10,Adopt Films,256379666.783,16953223.8716
0,6,Secret Identity Pro…,256361888.695,16952049.0906
0,6,Brainstorm Media,256326351.421,16949706.7625
0,7,Brainstorm Media,256290852.468,16947361.7748
0,8,Brainstorm Media,256255373.428,16945014.7209
0,10,Brainstorm Media,256237613.438,16943841.9172
0,11,Brainstorm Media,256219854.757,16942667.9474
0,3,Brainstorm Media,256184349.195,16940322.9574
0,4,Brainstorm Media,256166598.983,16939149.1945
0,7,Fox International,256148917.433,16938044.9749
0,4,Fox International,256131171.873,16936873.4153
0,5,Fox International,256113456.881,16935703.4851
0,6,Fox International,256095727.181,16934544.2266
0,8,Fox International,256078067.413,16933416.5608
0,10,Fox International,256060368.09,16932279.7069
0,11,Fox International,256043481.809,16931409.1908
0,2,Fox International,256025897.527,16930330.9492
0,3,Fox International,256008275.794,16929173.7776
0,7,"Callbox, LLC",255972973.062,16926832.5583
0,9,"Callbox, LLC",255937694.71,16924495.1502
0,10,"Callbox, LLC",255902461.51,16922158.541
0,11,"Callbox, LLC",255867170.255,16919823.0347
0,12,"Callbox, LLC",255849573.811,16918659.0993
0,1,"Callbox, LLC",255831959.291,16917491.1638
0,2,"Callbox, LLC",255814321.352,16916322.9723
0,3,"Callbox, LLC",255796843.632,16915167.7842
0,4,"Callbox, LLC",255779382.981,16914011.5602
0,5,"Callbox, LLC",255761962.226,16912848.9768
0,6,"Callbox, LLC",255744489.443,16911681.629
0,8,"Callbox, LLC",255726872.442,16910511.8953
0,7,LD Distribution,255709186.385,16909346.0622
0,8,LD Distribution,255691772.383,16908261.8172
0,11,LD Distribution,255674361.669,16907366.7702
0,12,LD Distribution,255658029.875,16906394.0691
0,8,Variance/40 Acres &…,255640391.6,16905243.739
0,9,Variance/40 Acres &…,255622780.244,16904078.4706
0,10,Variance/40 Acres &…,255605151.165,16902909.854
0,11,Variance/40 Acres &…,255587501.552,16901741.2499
0,8,Kenn Viselman Presents,255569914.666,16900640.8251
0,9,Kenn Viselman Presents,255552393.585,16899478.0232
0,9,Sycamore Entertainm…,255534739.479,16898314.1907
0,10,Sycamore Entertainm…,255517092.716,16897146.6782
0,11,Sycamore Entertainm…,255499437.648,16895978.8448
0,9,Loki Films,255481811.038,16894823.8901
0,10,Loki Films,255464231.506,16893664.6281
0,11,Loki Films,255446698.279,16892500.8336
0,12,Loki Films,255429149.543,16891334.6443
0,1,Loki Films,255411579.879,16890167.8834
0,2,Loki Films,255393960.592,16889001.4977
0,9,Slater Brothers Ent…,255376339.442,16887847.9067
0,10,Slater Brothers Ent…,255358728.887,16886684.0972
0,9,Veracity Moving Pic…,255341177.679,16885568.859
0,9,Film Arcade,255272008.913,16881048.1125
0,10,Film Arcade,255220364.622,16877581.2221
0,11,Film Arcade,255168471.607,16874095.5651
0,8,Film Arcade,255133712.174,16871922.8252
0,2,Film Arcade,255116106.012,16870759.8513
0,12,Film Arcade,255098513.717,16869598.0649
0,7,Film Arcade,255080939.776,16868455.1067
0,10,SnagFilms,255063340.114,16867291.8276
0,11,SnagFilms,255045743.737,16866129.5642
0,12,SnagFilms,255028161.81,16864967.8294
0,1,SnagFilms,255010578.952,16863807.1702
0,2,SnagFilms,254993018.481,16862645.3415
0,3,SnagFilms,254975446.334,16861482.5123
0,10,Atlas Distribution,254941047.303,16859551.6339
0,11,Atlas Distribution,254924382.719,16858394.8149
0,9,Atlas Distribution,254906901.454,16857287.4375
0,12,Atlas Distribution,254889367.397,16856140.8367
0,10,AFFRM,254871820.309,16854990.8503
0,11,AFFRM,254854324.495,16853832.7956
0,12,AFFRM,254836771.93,16852671.1493
0,10,Radius,254819205.808,16851509.8044
0,12,Radius,254801643.207,16850349.7195
0,7,Radius,254784157.881,16849233.0334
0,8,Radius,254766836.652,16848112.5438
0,11,Radius,254749288.428,16846951.4982
0,1,Radius,254731766.846,16845791.8969
0,2,Radius,254714228.312,16844631.2715
0,9,Radius,254696688.415,16843473.2531
0,12,NCM Fathom,254679334.183,16842505.7385
0,1,Ficus,254661917.811,16841454.4827
0,2,A24,254606059.118,16838825.5304
0,3,A24,254542448.818,16834732.8954
0,4,A24,254483409.892,16830585.8273
0,5,A24,254418141.824,16826492.5789
0,6,A24,254348831.105,16822707.3763
0,7,A24,254284019.773,16818074.2414
0,8,A24,254215595.61,16813042.7413
0,9,A24,254138628.669,16807727.5796
0,10,A24,254058984.038,16802441.3771
0,11,A24,254014773.385,16799666.0145
0,1,A24,253971528.498,16797490.6946
0,12,A24,253944299.62,16795562.6175
0,2,Steelyard Pictures,253926870.928,16794410.9784
0,3,Steelyard Pictures,253909446.549,16793258.7226
0,3,Gathr Films,253874649.54,16790969.2249
0,4,Gathr Films,253840039.521,16788719.6201
0,2,Gathr Films,253822624.191,16787567.8117
0,5,Gathr Films,253787956.832,16785269.5036
0,6,Gathr Films,253753471.858,16783001.6494
0,7,Gathr Films,253719112.673,16780701.381
0,8,Gathr Films,253684493.037,16778402.855
0,10,Gathr Films,253649823.257,16776110.1807
0,9,Gathr Films,253632495.158,16774978.1181
0,11,Gathr Films,253615229.409,16773837.5672
0,12,Gathr Films,253597884.355,16772689.2976
0,3,RCR Media Group,253580688.597,16771607.863
0,3,Onyx Films,253563324.645,16770460.2089
0,4,Onyx Films,253545956.513,16769311.2852
0,5,Onyx Films,253528591.566,16768162.4154
0,3,Paladin/108 Media,253511228.303,16767017.4538
0,4,Paladin/108 Media,253493877.347,16765870.063
0,5,Paladin/108 Media,253476514.71,16764721.6885
0,3,"AwesomenessTV, Conj…",253459172.149,16763596.7076
0,3,Hybrid Pictures,253441808.54,16762448.4561
0,4,Hybrid Pictures,253424447.626,16761300.2894
0,3,House Lights Media,253407089.913,16760152.4592
0,4,CODEBLACK Films/Lio…,253389765.315,16759013.3462
0,4,Doppelganger Releasing,253372411.24,16757865.6589
0,6,Doppelganger Releasing,253355059.685,16756718.3598
0,7,Doppelganger Releasing,253320364.628,16754424.1659
0,8,Doppelganger Releasing,253285683.037,16752131.1728
0,4,erbp Film,253268394.096,16751006.2371
0,5,erbp Film,253251198.274,16749867.5487
0,6,erbp Film,253233953.995,16748721.4736
0,4,LD Entertainment,253216724.48,16747632.8705
0,5,LD Entertainment,253199663.594,16746527.1966
0,4,XLrator Media,253182336.137,16745381.8594
0,5,XLrator Media,253165012.739,16744236.5473
0,6,XLrator Media,253147694.402,16743091.8406
0,7,XLrator Media,253130392.522,16741950.5682
0,8,XLrator Media,253113097.124,16740805.4356
0,9,XLrator Media,253095790.456,16739669.7652
0,10,XLrator Media,253078519.361,16738538.2637
0,5,Distrib Films,253026612.279,16735107.2308
0,6,Distrib Films,252974735.14,16731677.004
0,7,Distrib Films,252940153.647,16729389.7644
0,8,Distrib Films,252853735.423,16723678.1219
0,9,Distrib Films,252801916.252,16720250.9796
0,10,Distrib Films,252767372.656,16717966.3825
0,3,Distrib Films,252715588.075,16714544.0155
0,4,Distrib Films,252663830.199,16711122.3506
0,11,Distrib Films,252646577.747,16709982.304
0,12,Distrib Films,252612079.101,16707701.4101
0,1,Distrib Films,252577597.157,16705423.412
0,2,Distrib Films,252560364.779,16704283.7548
0,6,High Top Releasing,252528818.097,16702047.3106
0,7,High Top Releasing,252511590.159,16700907.4751
0,8,High Top Releasing,252494356.403,16699767.8142
0,9,High Top Releasing,252460527.091,16697895.6871
0,10,High Top Releasing,252428760.515,16695918.7523
0,11,High Top Releasing,252411990.109,16694811.173
0,4,High Top Releasing,252377721.192,16692694.2945
0,5,High Top Releasing,252346046.256,16691231.1074
0,12,High Top Releasing,252330012.752,16690420.0681
0,1,High Top Releasing,252313062.132,16689432.248
0,2,High Top Releasing,252296012.945,16688300.7932
0,6,RADiUS-TWC,252248397.162,16685073.8107
0,7,RADiUS-TWC,252198577.539,16681995.2027
0,8,RADiUS-TWC,252150311.557,16678716.4251
0,9,RADiUS-TWC,252100186.178,16675366.9186
0,10,RADiUS-TWC,252049827.781,16672105.5064
0,11,RADiUS-TWC,251999230.193,16668782.0132
0,2,RADiUS-TWC,251966068.072,16666538.6528
0,3,RADiUS-TWC,251934015.174,16664689.5904
0,4,RADiUS-TWC,251905019.998,16663024.2489
0,5,RADiUS-TWC,251876443.811,16660892.9635
0,12,RADiUS-TWC,251859859.594,16659801.1267
0,1,RADiUS-TWC,251843543.371,16658689.4558
0,6,Vanguardia Films,251826403.631,16657556.3072
0,8,Artists Public Doma…,251809267.24,16656423.5348
0,9,Artists Public Doma…,251792133.566,16655290.4267
0,10,Artists Public Doma…,251775001.236,16654157.1229
0,8,Reacter 88 Studios,251757870.283,16653024.0497
0,9,Reacter 88 Studios,251740741.86,16651891.093
0,9,Liberty Street Films,251723625.754,16650762.3567
0,10,Liberty Street Films,251706515.406,16649630.4447
0,11,Liberty Street Films,251689404.072,16648498.3075
0,9,Area23a/FilmBuff,251672285.172,16647366.4104
0,9,Ketchup Entertainment,251655172.637,16646234.7677
0,9,Exclusive Releasing,251638077.098,16645109.3781
0,10,Exclusive Releasing,251621034.019,16644017.1588
0,9,IM Global/Blumhouse,251603924.135,16642885.5841
0,9,Phase 4 Films Sameu…,251586818.648,16641756.2338
0,9,FlyRock Media,251569713.975,16640625.5241
0,9,Le Petit Canyon Pro…,251552616.313,16639497.2297
0,10,Le Petit Canyon Pro…,251535518.68,16638366.1895
0,10,AMC Independent,251501360.324,16636120.4983
0,10,Pan Media & Enterta…,251484311.256,16635018.0168
0,3,Pan Media & Enterta…,251467232.197,16633895.0559
0,4,Pan Media & Enterta…,251450151.427,16632765.4628
0,10,Purdie Distribution,251366898.327,16627666.8209
0,11,Purdie Distribution,251317735.225,16624341.0462
0,12,Purdie Distribution,251285334.215,16622095.2791
0,1,Purdie Distribution,251253851.595,16619870.4769
0,2,Purdie Distribution,251220719.192,16617622.8707
0,4,Purdie Distribution,251169773.48,16614298.1526
0,5,Purdie Distribution,251135937.447,16612051.4227
0,6,Purdie Distribution,251085098.469,16608688.7594
0,7,Purdie Distribution,251034437.842,16605318.2053
0,8,Purdie Distribution,251000564.185,16603091.4929
0,9,Purdie Distribution,250949976.147,16599736.2664
0,3,Purdie Distribution,250932985.57,16598616.5394
0,10,FilmBuff,250898960.478,16596367.8763
0,11,FilmBuff,250881951.038,16595242.7049
0,3,FilmBuff,250864949.765,16594125.2761
0,10,Archstone Entertain…,250830939.099,16591875.839
0,1,Archstone Entertain…,250813940.962,16590753.1457
0,12,Archstone Entertain…,250796942.657,16589629.4156
0,10,Rada Film Group,250779950.213,16588508.1333
0,11,Rada Film Group,250762988.497,16587389.6643
0,12,Rada Film Group,250746014.066,16586266.0963
0,1,Rada Film Group,250729062.42,16585142.9123
0,10,The Film Collective,250712074.768,16584019.7444
0,10,Noujaim Films,250695090.257,16582897.5679
0,11,Noujaim Films,250678112.971,16581776.3269
0,1,Noujaim Films,250661155.308,16580657.8819
0,10,Bonfire Films of Am…,250644176.588,16579535.0506
0,11,Bonfire Films of Am…,250627201.626,16578412.51
0,10,Cinipix,250610228.069,16577290.5479
0,11,Cinipix,250593261.024,16576169.0478
0,11,"Ghosts Media, Inc.",250576293.134,16575047.7299
0,12,"Ghosts Media, Inc.",250559327.019,16573925.5251
0,11,Main Street,250542386.648,16572814.357
0,2,Main Street,250525424.844,16571692.8636
0,11,Echolight Studios,250508469.632,16570576.3711
0,11,Arclight Films,250491511.511,16569454.8257
0,11,levelFILM,250474555.526,16568333.258
0,12,Afterlight Pictures,250457601.866,16567211.8851
0,1,Stage 6 Samuel Gold…,250440651.569,16566091.7335
0,1,Big World Pictures,250389837.651,16562734.6239
0,2,Big World Pictures,250339044.826,16559375.1564
0,3,Big World Pictures,250305208.13,16557136.5033
0,4,Big World Pictures,250254457.296,16553778.6379
0,5,Big World Pictures,250220625.447,16551540.0105
0,6,Big World Pictures,250169914.913,16548187.2003
0,7,Big World Pictures,250102336.925,16543721.2227
0,8,Big World Pictures,250051700.539,16540371.285
0,9,Big World Pictures,250017937.724,16538137.1795
0,10,Big World Pictures,250001058.93,16537019.8337
0,12,Big World Pictures,249984170.601,16535903.4875
0,1,Sundance Selects,249950526.449,16533711.5519
0,2,Sundance Selects,249917087.159,16531525.2201
0,5,Sundance Selects,249883388.177,16529326.1675
0,12,Sundance Selects,249866520.981,16528215.3191
0,3,Sundance Selects,249849933.159,16527102.8357
0,4,Sundance Selects,249833255.784,16525987.2788
0,6,Sundance Selects,249799844.205,16523826.7489
0,7,Sundance Selects,249766847.699,16521648.6748
0,8,Sundance Selects,249750278.492,16520534.8277
0,1,ShortsHD,249699845.036,16517317.0559
0,2,ShortsHD,249634316.641,16513361.5999
0,3,ShortsHD,249568780.387,16508927.7592
0,2,SenArt Films,249551971.176,16507821.6528
0,3,SenArt Films,249535174.84,16506709.4197
0,4,SenArt Films,249518365.892,16505596.5712
0,5,SenArt Films,249501560.818,16504484.4373
0,7,SenArt Films,249484748.63,16503371.7774
0,2,Future Educational …,249451184.286,16501149.5895
0,3,Future Educational …,249417662.27,16498930.8944
0,4,Future Educational …,249384204.872,16496709.0305
0,5,Future Educational …,249367506.195,16495599.3297
0,6,Future Educational …,249350797.387,16494489.9543
0,7,Future Educational …,249334105.327,16493383.47
0,8,Future Educational …,249317457.847,16492274.3812
0,9,Future Educational …,249300795.895,16491167.405
0,10,Future Educational …,249284186.86,16490059.0669
0,11,Future Educational …,249267433.819,16488948.7938
0,12,Future Educational …,249250804.497,16487839.2487
0,1,Future Educational …,249234179.467,16486729.0238
0,3,Pure Flix Entertain…,249204042.26,16486117.2604
0,4,Pure Flix Entertain…,249160724.302,16486181.7399
0,5,Pure Flix Entertain…,249127123.186,16482288.0209
0,6,Pure Flix Entertain…,249087494.166,16477915.9591
0,7,Pure Flix Entertain…,249073115.889,16475706.6272
0,8,Pure Flix Entertain…,249060446.528,16474598.5812
0,10,Pure Flix Entertain…,249013642.831,16472593.8731
0,11,Pure Flix Entertain…,248984412.585,16470585.1965
0,12,Pure Flix Entertain…,248971525.171,16469487.826
0,1,Pure Flix Entertain…,248959620.965,16468381.5681
0,2,Pure Flix Entertain…,248943848.673,16467274.2813
0,9,Pure Flix Entertain…,248910886.882,16465306.4456
0,3,Ten Furlongs,248894171.535,16464210.4928
0,4,Ten Furlongs,248877591.224,16463136.7258
0,5,Ten Furlongs,248861095.3,16462034.3626
0,6,Ten Furlongs,248844519.847,16460931.8408
0,7,Ten Furlongs,248828012.619,16459829.1262
0,8,Ten Furlongs,248811586.278,16458729.4862
0,9,Ten Furlongs,248795146.364,16457632.3501
0,10,Ten Furlongs,248778571.796,16456527.1312
0,4,FilmRise,248728574.46,16453223.3782
0,5,FilmRise,248678525.606,16449917.658
0,11,FilmRise,248645251.896,16447723.8427
0,12,FilmRise,248612119.081,16445532.4281
0,1,FilmRise,248578973.485,16443335.602
0,2,FilmRise,248545739.916,16441130.2745
0,3,FilmRise,248529163.438,16440028.541
0,6,FilmRise,248495878.397,16437833.3957
0,7,FilmRise,248462610.922,16435632.5814
0,8,FilmRise,248429316.518,16433433.0072
0,9,FilmRise,248396099.971,16431254.0036
0,10,FilmRise,248362918.087,16429070.8729
0,5,North/South Pictures,248346264.121,16427971.4688
0,5,Spacey,248329612.781,16426871.8648
0,5,"Documented Film, LLC",248312962.328,16425771.4891
0,6,"Documented Film, LLC",248296315.104,16424670.3515
