,Film,Month,Monthly_Cume_Gross,Monthly_Gross,Studio
0,The Nutty Professor,9,494751200,4766550,Universal
0,Bulletproof,9,56148925,18899085,Universal
0,Leave It To Beaver,9,29795655,3185140,Universal
0,Liar Liar,9,723966220,644435,Universal
0,Kull The Conqueror,9,23384414,2097049,Universal
0,The Lost World: Jurassic Park,9,914447982,978110,Universal
0,Return to Paradise,9,24035653,1393337,Universal
0,One True Thing,9,23400170,14647210,Universal
0,The Mummy,9,155173155,158705,Universal
0,American Pie,9,401503000,3819400,Universal
0,Dudley Do-Right,9,34597975,5598075,Universal
0,Notting Hill,9,462522175,1085565,Universal
0,Mystery Men,9,116316882,1938065,Universal
0,Bowfinger,9,246171575,16085070,Universal
0,For Love of the Game,9,41442730,24859665,Universal
0,Bring it On,9,252490505,37760125,Universal
0,The Adventures of Rocky & B…,9,103296125,536440,Universal
0,Nutty Professor II: The Klumps,9,592623205,9820610,Universal
0,The Watcher,9,81088520,26695110,Universal
0,The Fast and the Furious,9,573156675,1721315,Universal
0,The Musketeer,9,81226300,26008265,Universal
0,The Mummy Returns,9,807697990,274360,Universal
0,Jurassic Park 3,9,713947855,3423845,Universal
0,American Pie 2,9,552371226,16074335,Universal
0,The Bourne Identity,9,479522335,2221470,Universal
0,Blue Crush,9,157130825,4700360,Universal
0,American Wedding,9,411595875,5413900,Universal
0,Hulk,9,528328034,373469,Universal
0,Seabiscuit,9,459441430,11731125,Universal
0,Johnny English,9,111714864,343159,Universal
0,2 Fast 2 Furious,9,381061495,284985,Universal
0,Bruce Almighty,9,967461890,1204835,Universal
0,The Rundown,9,22963275,22963275,Universal
0,The Bourne Supremacy,9,677759565,13169045,Universal
0,Wimbledon,9,21895585,13098555,Universal
0,The Skeleton Key,9,232369645,7783270,Universal
0,Cinderella Man,9,307958895,108600,Universal
0,The 40 Year-old Virgin,9,452571012,47131908,Universal
0,Serenity,9,12668785,12668785,Universal
0,The Fast and the Furious: T…,9,62514415,91080,Universal
0,"You, Me and Dupree",9,376292040,1476160,Universal
0,Accepted,9,168564435,12537515,Universal
0,The Break-Up,9,118703275,91325,Universal
0,Miami Vice,9,316248180,1131155,Universal
0,Idlewild,9,59475165,5516540,Universal
0,The Black Dahlia,9,52909600,21475370,Universal
0,Evan Almighty,9,400329455,791605,Universal
0,Knocked Up,9,445888485,526065,Universal
0,Illegal Tender,9,6033615,322325,Universal
0,I Now Pronounce You Chuck a…,9,475078770,2499755,Universal
0,The Bourne Ultimatum,9,873743680,18671170,Universal
0,Mr. Beanâs Holiday,9,117915580,10307010,Universal
0,Sydney White,9,14771715,8891835,Universal
0,The Kingdom,9,22023330,22023330,Universal
0,Mamma Mia!,9,561776680,8855340,Universal
0,Wanted,9,268538920,275455,Universal
0,Hellboy 2: The Golden Army,9,151442625,334085,Universal
0,Death Race,9,136066120,9580430,Universal
0,The Mummy: Tomb of the Drag…,9,304971545,3185315,Universal
0,Funny People,9,103581365,388180,Universal
0,A Perfect Getaway,9,30909970,379745,Universal
0,Love Happens,9,26533785,16133055,Universal
0,Nanny McPhee Returns,9,106983380,9436130,Universal
0,Scott Pilgrim vs. The World,9,122961315,4143345,Universal
0,Charlie St. Cloud,9,62193130,350755,Universal
0,Despicable Me,9,976286920,8200970,Universal
0,Devil,9,38980870,23727405,Universal
0,Catfish,9,1389872,1031172,Universal
0,Bridesmaids,9,675512750,931390,Universal
0,Senna,9,5610439,636829,Universal
0,The Change-Up,9,146787925,2066075,Universal
0,Cowboys and Aliens,9,493499045,5240226,Universal
0,Dream House,9,9991965,9991965,Universal
0,Ted,9,870788370,1887970,Universal
0,The Bourne Legacy,9,436582190,12271180,Universal
0,Pitch Perfect,9,6846208,6846208,Universal
0,Despicable Me 2,9,1440134140,5851790,Universal
0,Kick-Ass 2,9,85753595,1336950,Universal
0,R.I.P.D.,9,100437975,494410,Universal
0,Riddick,9,136883150,40658920,Universal
0,2 Guns,9,296229990,4449730,Universal
0,Rush,9,13947228,13686319,Universal
0,Lucy,9,496783200,6384110,Universal
0,"As Above, So Below",9,78771145,9250800,Universal
0,Get on Up,9,60951275,629565,Universal
0,The Purge: Anarchy,9,142963175,388620,Universal
0,A Walk Among the Tombstones,9,39134860,22497355,Universal
0,Minions,9,1328620615,7729080,Universal
0,Jurassic World,9,2597544270,6496110,Universal
0,Trainwreck,9,436240615,4151665,Universal
0,Straight Outta Compton,9,628550410,21492715,Universal
0,The Visit,9,130253990,53745090,Universal
0,Everest,9,37711115,27671310,Universal
0,Jason Bourne,9,800340840,10613940,Universal
0,The Secret Life of Pets,9,1815627970,10041445,Universal
0,Bridget Jonesâs Baby,9,52550105,21960695,Universal
0,Despicable Me 3,9,1304843265,6813140,Universal
0,Girls Trip,9,570842490,5785470,Universal
0,American Made,9,22371960,22371960,Universal
0,Continental Divide,10,9783004,10743004,Universal
0,Zoot Suit,10,244054,368388,Universal
0,Halloween II,10,9564578,9564578,Universal
0,Jekyll and Hyde... Together…,10,7606858,2642715,Universal
0,The Best Little Whorehouse …,10,137853857,2206218,Universal
0,ET: The Extra-Terrestrial,10,1373104183,23180643,Universal
0,Fast Times at Ridgemont High,10,49968755,3876031,Universal
0,On Golden Pond,10,118384163,118620235,Universal
0,Halloween 3: Season of the …,10,19389116,11702593,Universal
0,"Merry Christmas, Mr. Lawrence",10,2089000,286000,Universal
0,Hanna K.,10,139276,49659,Universal
0,Rumble Fish,10,2664516,1553000,Universal
0,Heat and Dust,10,1505581,368376,Universal
0,Cross Creek,10,445792,118883,Universal
0,All of Me,10,97965959,14276164,Universal
0,Terror in the Aisles,10,4723230,4723230,Universal
0,Back to the Future,10,875319798,16066492,Universal
0,Dreamchild,10,31807,22766,Universal
0,Three OâClock High,10,1725392,1725392,Universal
0,Prince of Darkness,10,15618264,9576010,Universal
0,Gorillas in the Mist,10,58252252,13257172,Universal
0,Halloween 4: The Return of …,10,22727557,14301398,Universal
0,Uncle Buck,10,57020163,3261955,Universal
0,Sea of Love,10,178926185,17773610,Universal
0,Parenthood,10,173683070,5626011,Universal
0,Shocker,10,5925295,5925295,Universal
0,Henry & June,10,1381023,1381023,Universal
0,White Palace,10,6063606,4536000,Universal
0,Shout,10,1911870,1911870,Universal
0,Mr. Baseball,10,62689190,16724170,Universal
0,Sneakers,10,120692999,10041310,Universal
0,Dr. Giggles,10,9228545,5757280,Universal
0,For Love or Money,10,4846980,4846980,Universal
0,Judgment Night,10,13952365,8637280,Universal
0,Jurassic Park,10,350322370,283240,Universal
0,The River Wild,10,123402415,24360550,Universal
0,The Little Rascals,10,50373535,577295,Universal
0,Timecop,10,41815750,819605,Universal
0,How to Make an American Quilt,10,58578395,19552365,Universal
0,Clockers,10,25548900,754180,Universal
0,To Wong Foo Thanks for Ever…,10,133476335,5129525,Universal
0,Babe,10,212362745,2218010,Universal
0,Waterworld,10,344214795,1262185,Universal
0,Apollo 13,10,677957310,3291625,Universal
0,Bulletproof,10,61825660,2148320,Universal
0,The Nutty Professor,10,509339440,2307195,Universal
0,The Chamber,10,31409915,12894730,Universal
0,Liar Liar,10,181339685,110275,Universal
0,Leave It To Beaver,10,10612840,262160,Universal
0,The Lost World: Jurassic Park,10,229033589,110340,Universal
0,One True Thing,10,106737560,8258435,Universal
0,Bride of Chucky,10,64817770,27719690,Universal
0,Dudley Do-Right,10,19584120,265382,Universal
0,American Pie,10,406386568,610833,Universal
0,Notting Hill,10,232127769,165483,Universal
0,For Love of the Game,10,163624030,9630035,Universal
0,Mystery Men,10,59463532,232441,Universal
0,Bowfinger,10,327222620,1251600,Universal
0,The Story of Us,10,55097050,23398640,Universal
0,The Best Man,10,31352965,19696895,Universal
0,Bring it On,10,261244515,6519870,Universal
0,The Watcher,10,114718580,2251505,Universal
0,Nutty Professor II: The Klumps,10,488034070,1469155,Universal
0,Meet the Parents,10,291155795,103825930,Universal
0,The Fast and the Furious,10,577428430,636980,Universal
0,The Musketeer,10,80775635,1045550,Universal
0,Jurassic Park 3,10,720842595,982985,Universal
0,American Pie 2,10,575687081,1729890,Universal
0,Mulholland Drive,10,6324473,3108221,Universal
0,K-PAX,10,21459490,21459490,Universal
0,Red Dragon,10,281245230,86318490,Universal
0,The Bourne Identity,10,242463505,297165,Universal
0,The Truth About Charlie,10,2902605,2902605,Universal
0,American Wedding,10,312734745,467430,Universal
0,The Rundown,10,215535245,24111860,Universal
0,Seabiscuit,10,595518370,1947825,Universal
0,Bruce Almighty,10,727644800,311133,Universal
0,Intolerable Cruelty,10,102827190,32600965,Universal
0,The Bourne Supremacy,10,872024875,2572655,Universal
0,Wimbledon,10,65327825,3764030,Universal
0,Friday Night Lights,10,169065770,54281885,Universal
0,Ray,10,25996785,25996785,Universal
0,Cinderella Man,10,246451313,5788,Universal
0,Serenity,10,92492145,12310685,Universal
0,The Skeleton Key,10,95399320,235755,Universal
0,2 For the Money,10,74119595,22406150,Universal
0,The 40 Year-old Virgin,10,426246872,5156240,Universal
0,Doom,10,43241570,24435025,Universal
0,Prime,10,8193200,8193200,Universal
0,The Black Dahlia,10,67291650,1069710,Universal
0,Accepted,10,72559600,275790,Universal
0,Man of the Year,10,69820640,30183220,Universal
0,The Kingdom,10,168071140,24369670,Universal
0,I Now Pronounce You Chuck a…,10,239288615,346065,Universal
0,The Bourne Ultimatum,10,903486560,3282945,Universal
0,Sydney White,10,33639395,2705810,Universal
0,Mr. Beanâs Holiday,10,65000950,606705,Universal
0,Elizabeth: The Golden Age,10,35222300,14740700,Universal
0,Mamma Mia!,10,716790400,1323510,Universal
0,Flash of Genius,10,6972675,4095665,Universal
0,Death Race,10,72092860,318890,Universal
0,The Express,10,33966155,9643725,Universal
0,Changeling,10,13986119,13306557,Universal
0,Love Happens,10,110062635,6832055,Universal
0,Couples Retreat,10,282623810,89551510,Universal
0,Cirque du Freak: The Vampir…,10,19555965,11844175,Universal
0,Scott Pilgrim vs. The World,10,31524275,99020,Universal
0,Despicable Me,10,1235657565,2332090,Universal
0,Nanny McPhee Returns,10,115297015,709110,Universal
0,Devil,10,156452065,9514805,Universal
0,Catfish,10,13024386,2070276,Universal
0,My Soul to Take,10,50751815,14744435,Universal
0,Senna,10,6049432,139473,Universal
0,Dream House,10,76349160,10953565,Universal
0,Cowboys and Aliens,10,400246539,619170,Universal
0,The Thing,10,42676775,16479680,Universal
0,Johnny English Reborn,10,11820680,7048910,Universal
0,Pitch Perfect,10,165430667,45723415,Universal
0,Ted,10,655640820,468440,Universal
0,The Bourne Legacy,10,450994115,1129390,Universal
0,Despicable Me 2,10,1454018990,2400385,Universal
0,Rush,10,94506296,12464690,Universal
0,2 Guns,10,226400520,494945,Universal
0,Riddick,10,167133565,1366215,Universal
0,Lucy,10,631494080,932465,Universal
0,A Walk Among the Tombstones,10,77218335,3520330,Universal
0,"As Above, So Below",10,21222315,118770,Universal
0,Dracula Untold,10,178639060,53854655,Universal
0,Ouija,10,61518055,37455085,Universal
0,The Visit,10,312364715,10723485,Universal
0,Jurassic World,10,3257365235,1398245,Universal
0,Minions,10,1672774985,1449230,Universal
0,Straight Outta Compton,10,482783775,630265,Universal
0,Trainwreck,10,219988195,206215,Universal
0,Everest,10,200504725,14850890,Universal
0,Steve Jobs,10,31245045,15861073,Universal
0,Crimson Peak,10,70196560,28669805,Universal
0,Jem and the Holograms,10,3825470,2184640,Universal
0,The Girl on the Train,10,215821770,67957365,Universal
0,Jason Bourne,10,486253820,408325,Universal
0,Bridget Jonesâs Baby,10,95165735,2179110,Universal
0,The Secret Life of Pets,10,1464203890,1487835,Universal
0,Kevin Hart: What Now?,10,57610680,22550480,Universal
0,Ouija: Origin of Evil,10,44957875,27389250,Universal
0,Girls Trip,10,115108515,63530,Universal
0,Despicable Me 3,10,1052721015,1207615,Universal
0,American Made,10,173056635,26807875,Universal
0,Happy Death Day,10,124758395,50153505,Universal
0,The Snowman,10,10959865,6373280,Universal
0,Thank You for Your Service,10,5094730,5094730,Universal
0,Halloween II,11,53064774,9880104,Universal
0,The Pursuit of D.B. Cooper,11,1454164,1454164,Universal
0,ET: The Extra-Terrestrial,11,1173359899,17121217,Universal
0,Rumble Fish,11,2049000,496000,Universal
0,Heat and Dust,11,2170208,312286,Universal
0,All of Me,11,165489170,6600661,Universal
0,Terror in the Aisles,11,7447086,2723856,Universal
0,Back to the Future,11,894696513,13455670,Universal
0,An American Tail,11,23759072,16217749,Universal
0,They Live,11,6216803,6216803,Universal
0,The Land Before Time,11,29927715,19563465,Universal
0,Sea of Love,11,51930245,2366340,Universal
0,Shocker,11,10256950,4331655,Universal
0,Dad,11,35470210,13905155,Universal
0,Back to the Future Part II,11,47893200,32712100,Universal
0,White Palace,11,22884037,6832025,Universal
0,Child's Play 2,11,80433127,24779337,Universal
0,The People Under the Stairs,11,82293632,21964418,Universal
0,Cape Fear,11,85301436,41187712,Universal
0,An American Tail: Fievel Go…,11,13822100,9181050,Universal
0,Dr. Giggles,11,7092625,1335345,Universal
0,Sneakers,11,46713838,1475635,Universal
0,Mr. Baseball,11,18055605,1331435,Universal
0,Carlito's Way,11,59107131,26369455,Universal
0,We're Back! A Dinosaur's Story,11,4895660,4071980,Universal
0,The Little Rascals,11,50874900,501365,Universal
0,Timecop,11,85702755,1315615,Universal
0,The War,11,47057295,15513295,Universal
0,The River Wild,11,168805555,5837970,Universal
0,Junior,11,15162945,11524935,Universal
0,How to Make an American Quilt,11,88543835,3149325,Universal
0,To Wong Foo Thanks for Ever…,11,142746160,1896460,Universal
0,Gold Diggers: The Secret of…,11,18970290,5601960,Universal
0,Waterworld,11,263501920,1379000,Universal
0,Babe,11,219336355,2081110,Universal
0,Apollo 13,11,514922740,1150280,Universal
0,Casino,11,17546165,12968405,Universal
0,The Chamber,11,41809905,1259710,Universal
0,The Nutty Professor,11,385447240,685695,Universal
0,The Jackal,11,94775555,42215745,Universal
0,Bride of Chucky,11,124497475,3952870,Universal
0,One True Thing,11,23123665,218020,Universal
0,Meet Joe Black,11,85345415,36802520,Universal
0,Babe: Pig in the City,11,9046920,7009045,Universal
0,For Love of the Game,11,140087155,698940,Universal
0,The Best Man,11,115172310,11847930,Universal
0,Bowfinger,11,198494330,491040,Universal
0,The Bone Collector,11,164994625,54923175,Universal
0,The Story of Us,11,106747820,3701390,Universal
0,End of Days,11,36177175,25190995,Universal
0,Bring it On,11,269698935,1018610,Universal
0,Meet the Parents,11,543054575,45549630,Universal
0,Nutty Professor II: The Klumps,11,491734180,689500,Universal
0,How the Grinch Stole Christmas,11,229876815,144899460,Universal
0,American Pie 2,11,723729045,753561,Universal
0,Mulholland Drive,11,23432860,2009660,Universal
0,K-PAX,11,220759515,27969965,Universal
0,Jurassic Park 3,11,904596735,617045,Universal
0,Spy Game,11,85151405,40594805,Universal
0,The Bourne Identity,11,242876065,170205,Universal
0,The Truth About Charlie,11,15052065,2400395,Universal
0,Red Dragon,11,460307150,6636930,Universal
0,8 Mile,11,364319585,108630195,Universal
0,The Emperor's Club,11,15903365,10110940,Universal
0,Intolerable Cruelty,11,138238295,2430875,Universal
0,Seabiscuit,11,479998395,554645,Universal
0,Love Actually,11,112309525,45181915,Universal
0,The Rundown,11,189797285,536290,Universal
0,The Cat in the Hat,11,129526535,78155415,Universal
0,The Bourne Supremacy,11,703324285,890650,Universal
0,Ray,11,225793320,39907105,Universal
0,Friday Night Lights,11,238563168,6383860,Universal
0,Bridget Jones: The Edge Of …,11,70757890,33559650,Universal
0,Prime,11,79126815,14190375,Universal
0,Doom,11,82799650,3551200,Universal
0,Serenity,11,25240055,260585,Universal
0,Cinderella Man,11,184899118,32450,Universal
0,2 For the Money,11,22769814,363664,Universal
0,The 40 Year-old Virgin,11,434210697,1330745,Universal
0,Jarhead,11,200869320,60007265,Universal
0,Man of the Year,11,146279050,7144170,Universal
0,Let's Go to Prison,11,7519935,4395410,Universal
0,American Gangster,11,491140705,123015185,Universal
0,Elizabeth: The Golden Age,11,64069400,1544540,Universal
0,The Kingdom,11,189182455,1074250,Universal
0,The Bourne Ultimatum,11,908691320,896200,Universal
0,Changeling,11,119172343,20875820,Universal
0,Role Models,11,178868775,59043345,Universal
0,The Fourth Kind,11,90805065,24754930,Universal
0,Couples Retreat,11,417753690,17368685,Universal
0,Cirque du Freak: The Vampir…,11,41331115,2025340,Universal
0,Despicable Me,11,996500985,1803055,Universal
0,Devil,11,67120155,358980,Universal
0,Catfish,11,9615479,125095,Universal
0,Skyline,11,53805165,20519040,Universal
0,Senna,11,3204680,14702,Universal
0,Tower Heist,11,201794620,66644830,Universal
0,Johnny English Reborn,11,24412920,1257060,Universal
0,Dream House,11,42506865,356810,Universal
0,The Thing,11,33771195,448990,Universal
0,Pitch Perfect,11,304122880,10642020,Universal
0,The Man with the Iron Fists,11,69904125,15436085,Universal
0,The Bourne Legacy,11,113203870,143805,Universal
0,Despicable Me 2,11,1830015845,2635610,Universal
0,Rush,11,80384627,796615,Universal
0,About Time,11,51266600,14780598,Universal
0,The Best Man Holiday,11,157350760,64565615,Universal
0,Ouija,11,194025170,12956260,Universal
0,Dracula Untold,11,167197760,2137225,Universal
0,Dumb and Dumber To,11,181443625,73911735,Universal
0,The Visit,11,194887125,643445,Universal
0,Jurassic World,11,1304297930,260015,Universal
0,Minions,11,1342425455,815875,Universal
0,Steve Jobs,11,69885137,1861145,Universal
0,Crimson Peak,11,92406265,2420515,Universal
0,Everest,11,129343705,787250,Universal
0,By the Sea,11,1039920,518994,Universal
0,Legend,11,870885,642901,Universal
0,Ouija: Origin of Evil,11,137167510,7674170,Universal
0,The Girl on the Train,11,295199925,6996750,Universal
0,The Secret Life of Pets,11,1469727880,1370255,Universal
0,Kevin Hart: What Now?,11,94009411,1032841,Universal
0,Almost Christmas,11,83027150,35647150,Universal
0,On Golden Pond,12,1365306,564824,Universal
0,ET: The Extra-Terrestrial,12,1561297000,23012963,Universal
0,Sophie's Choice,12,3579886,1486717,Universal
0,The Dark Crystal,12,47583161,23556060,Universal
0,Frances,12,103757,76725,Universal
0,Six Weeks,12,10514913,5173000,Universal
0,Scarface,12,59437748,23221000,Universal
0,D.C. Cab,12,15719649,8223000,Universal
0,Dune,12,45502673,21477101,Universal
0,The River,12,162305,99302,Universal
0,Back to the Future,12,751323242,7550848,Universal
0,Brazil,12,290523,196111,Universal
0,Out of Africa,12,27982875,20265657,Universal
0,An American Tail,12,108068884,18279072,Universal
0,*batteries not included,12,20545650,14662720,Universal
0,The Land Before Time,12,113805980,14712295,Universal
0,Twins,12,142007040,57617595,Universal
0,Back to the Future Part II,12,398206375,48290730,Universal
0,The Wizard,12,9284950,6310015,Universal
0,Uncle Buck,12,64108416,95357,Universal
0,Always,12,23162810,15976830,Universal
0,Kindergarten Cop,12,51464980,35328075,Universal
0,Cape Fear,12,99807127,11158393,Universal
0,An American Tail: Fievel Go…,12,11590465,2409415,Universal
0,Trespass,12,6908725,6908725,Universal
0,Carlito's Way,12,61479234,5237465,Universal
0,Jurassic Park,12,336123395,988760,Universal
0,Schindler's List,12,13304753,6979178,Universal
0,Beethoven's 2nd,12,68116730,33067515,Universal
0,Junior,12,134266775,15949610,Universal
0,The War,12,32507135,868085,Universal
0,The River Wild,12,222323105,2072650,Universal
0,Street Fighter,12,36617500,22505180,Universal
0,How to Make an American Quilt,12,93280995,819210,Universal
0,Babe,12,282069010,1043135,Universal
0,Casino,12,164013660,20355065,Universal
0,Sudden Death,12,22902350,14816740,Universal
0,Balto,12,10901010,7354915,Universal
0,Twelve Monkeys,12,363389,283224,Universal
0,Daylight,12,80060825,27308415,Universal
0,The Jackal,12,203007910,10498690,Universal
0,For Richer or Poorer,12,42203750,21327520,Universal
0,Psycho,12,68226030,20363450,Universal
0,Bride of Chucky,12,128426145,632840,Universal
0,Babe: Pig in the City,12,56773355,6721260,Universal
0,Meet Joe Black,12,167891330,6438185,Universal
0,Patch Adams,12,46444325,46444325,Universal
0,The Best Man,12,165042045,2098190,Universal
0,End of Days,12,288372040,27513975,Universal
0,The Bone Collector,12,310721440,8984655,Universal
0,Snow Falling on Cedars,12,262248,168003,Universal
0,Man on the Moon,12,46014085,22110165,Universal
0,The Hurricane,12,660671,504086,Universal
0,Bring it On,12,340919025,575800,Universal
0,How the Grinch Stole Christmas,12,1098628590,110427655,Universal
0,A Hard Day's Night,12,2142618,690980,Universal
0,Meet the Parents,12,793805600,12174685,Universal
0,Nutty Professor II: The Klumps,12,616343515,179070,Universal
0,The Family Man,12,77502770,47130380,Universal
0,Mulholland Drive,12,21899802,434810,Universal
0,Spy Game,12,235925080,11631035,Universal
0,K-PAX,12,200540515,885685,Universal
0,American Pie 2,12,145085755,73910,Universal
0,Jurassic Park 3,12,362312800,52965,Universal
0,How High,12,35336530,20864830,Universal
0,A Beautiful Mind,12,31992472,21213421,Universal
0,Empire,12,49727540,15881785,Universal
0,8 Mile,12,455119260,6335305,Universal
0,The Emperor's Club,12,52663595,3613235,Universal
0,Intolerable Cruelty,12,140813130,241898,Universal
0,Love Actually,12,214850925,11515245,Universal
0,The Rundown,12,47641743,30318,Universal
0,Honey,12,88768795,27744345,Universal
0,The Cat in the Hat,12,372321040,20239785,Universal
0,Peter Pan,12,25360480,21872360,Universal
0,Friday Night Lights,12,183101930,491660,Universal
0,Ray,12,351508325,5865005,Universal
0,Bridget Jones: The Edge Of …,12,195502440,6386280,Universal
0,Meet the Fockers,12,320916035,175799710,Universal
0,In Good Company,12,294565,221284,Universal
0,Prime,12,22630235,246660,Universal
0,Cinderella Man,12,61649911,2953,Universal
0,First Descent,12,2021190,739690,Universal
0,The 40 Year-old Virgin,12,109145068,175420,Universal
0,Jarhead,12,310754845,2503760,Universal
0,The Producers: The Movie Mu…,12,19729025,12872607,Universal
0,King Kong,12,411112150,164005020,Universal
0,Munich,12,27296820,17784665,Universal
0,Let's Go to Prison,12,9199760,234635,Universal
0,The Good Shepherd,12,65963665,41897680,Universal
0,Children of Men,12,1607498,1025697,Universal
0,American Gangster,12,512599985,6224560,Universal
0,Charlie Wilson's War,12,67184720,44446290,Universal
0,Changeling,12,141298568,1450645,Universal
0,Frost/Nixon,12,8435060,4890151,Universal
0,Role Models,12,260044015,7428515,Universal
0,The Tale of Despereaux,12,55300020,36784560,Universal
0,The Fourth Kind,12,100919095,641790,Universal
0,Couples Retreat,12,431296500,1377270,Universal
0,Itâs Complicated,12,40375875,40375875,Universal
0,Despicable Me,12,1253371710,1479200,Universal
0,Skyline,12,63811300,874580,Universal
0,Little Fockers,12,201260355,110200515,Universal
0,Tower Heist,12,376139640,10249740,Universal
0,The Man with the Iron Fists,12,31203255,198005,Universal
0,Pitch Perfect,12,256389942,1315460,Universal
0,Les Miserables,12,126925905,87487480,Universal
0,This is 40,12,69832135,45901845,Universal
0,The Best Man Holiday,12,277785340,5821135,Universal
0,Despicable Me 2,12,1470085460,873500,Universal
0,About Time,12,45678362,543323,Universal
0,47 Ronin,12,38332685,27630465,Universal
0,Lone Survivor,12,304795,241828,Universal
0,Ouija,12,101538165,444665,Universal
0,Dumb and Dumber To,12,331579285,11171360,Universal
0,Unbroken,12,84916055,69481655,Universal
0,By the Sea,12,538460,19466,Universal
0,Minions,12,672013925,180125,Universal
0,Steve Jobs,12,17766658,44440,Universal
0,Krampus,12,130906790,41465710,Universal
0,Legend,12,6326861,1209223,Universal
0,Sisters,12,72389920,49123380,Universal
0,Ouija: Origin of Evil,12,140518685,81085,Universal
0,The Girl on the Train,12,301159080,440920,Universal
0,Kevin Hart: What Now?,12,47178781,7722,Universal
0,The Secret Life of Pets,12,1472883265,477305,Universal
0,Almost Christmas,12,204887005,6418035,Universal
0,Sing,12,338013775,193799645,Universal
0,On Golden Pond,1,24021864,13634637,Universal
0,Ghost Story,1,18289737,6137428,Universal
0,The Border,1,695940,695940,Universal
0,The Dark Crystal,1,136929000,14820940,Universal
0,Sophie's Choice,1,15638972,5435283,Universal
0,ET: The Extra-Terrestrial,1,1320392000,9447000,Universal
0,Six Weeks,1,6256000,1083000,Universal
0,Scarface,1,125550000,11481000,Universal
0,D.C. Cab,1,34314000,4247000,Universal
0,The Lonely Guy,1,2585000,2585000,Universal
0,The River,1,18369100,7884092,Universal
0,Dune,1,51207317,5117605,Universal
0,Brazil,1,4044652,1130014,Universal
0,Back to the Future,1,982624698,7135263,Universal
0,Out of Africa,1,207608304,31422553,Universal
0,The Best of Times,1,2951720,2951720,Universal
0,*batteries not included,1,20287929,5625209,Universal
0,Twins,1,311408130,29830310,Universal
0,Born on the Fourth of July,1,117175496,39330280,Universal
0,Back to the Future Part II,1,312419708,11157376,Universal
0,Always,1,81003685,15743075,Universal
0,Tremors,1,13327415,8609655,Universal
0,Kindergarten Cop,1,233874105,33283135,Universal
0,Lionheart,1,23641752,14652439,Universal
0,Kuffs,1,6885680,6885680,Universal
0,Fried Green Tomatoes,1,29326353,16639280,Universal
0,Scent of a Woman,1,83163791,28508635,Universal
0,Lorenzoâs Oil,1,3281730,2102862,Universal
0,Matinee,1,4269670,4269670,Universal
0,Beethoven's 2nd,1,37318750,4251235,Universal
0,Jurassic Park,1,340634620,831040,Universal
0,Schindler's List,1,71950972,17410568,Universal
0,Street Fighter,1,115271710,7945275,Universal
0,The River Wild,1,138270525,851750,Universal
0,Junior,1,134424705,3875815,Universal
0,Tales from the Crypt: Demon…,1,44464950,17892825,Universal
0,Sudden Death,1,55873800,4746295,Universal
0,Babe,1,229029240,782335,Universal
0,Twelve Monkeys,1,139529491,45990755,Universal
0,Balto,1,37969315,2867860,Universal
0,Casino,1,119542490,24029296,Universal
0,Daylight,1,155738720,5116555,Universal
0,Fierce Creatures,1,12495255,7673070,Universal
0,The Boxer,1,17433665,5459844,Universal
0,For Richer or Poorer,1,139004285,8482270,Universal
0,The Jackal,1,270352380,1983570,Universal
0,Half Baked,1,37208915,15360160,Universal
0,Psycho,1,63427245,946095,Universal
0,Meet Joe Black,1,220874810,1316705,Universal
0,Babe: Pig in the City,1,84928425,1971370,Universal
0,Patch Adams,1,486430015,71526240,Universal
0,Virus,1,30652675,12810125,Universal
0,The Best Man,1,101929635,459765,Universal
0,The Hurricane,1,78312719,31958825,Universal
0,Snow Falling on Cedars,1,37276322,11968705,Universal
0,Man on the Moon,1,130722290,7064605,Universal
0,The Bone Collector,1,260099215,1595080,Universal
0,End of Days,1,261634415,2193665,Universal
0,Isn't She Great,1,1800025,1800025,Universal
0,The Family Man,1,267548285,25224060,Universal
0,A Hard Day's Night,1,3821010,286518,Universal
0,Meet the Parents,1,653078655,2544365,Universal
0,How the Grinch Stole Christmas,1,1036239545,4203080,Universal
0,Mulholland Drive,1,24790897,834760,Universal
0,Spy Game,1,247801270,1142135,Universal
0,How High,1,113433090,9508060,Universal
0,A Beautiful Mind,1,286523464,74884990,Universal
0,Brotherhood of the Wolf,1,8542899,4875968,Universal
0,8 Mile,1,579709320,1382370,Universal
0,The Emperor's Club,1,55967075,336775,Universal
0,Empire,1,69119885,1622810,Universal
0,The Guru,1,777791,777791,Universal
0,Intolerable Cruelty,1,70631075,53890,Universal
0,Love Actually,1,292739480,2424385,Universal
0,Honey,1,148195160,2282355,Universal
0,The Cat in the Hat,1,299775970,1893210,Universal
0,Peter Pan,1,213157725,21170350,Universal
0,Along Came Polly,1,161803235,68199750,Universal
0,Meet the Fockers,1,960056805,84556200,Universal
0,White Noise,1,178553225,54281940,Universal
0,In Good Company,1,87124313,37134157,Universal
0,Ray,1,292278975,2250945,Universal
0,Bridget Jones: The Edge Of …,1,80332380,257090,Universal
0,The Producers: The Movie Mu…,1,71298173,6132290,Universal
0,Jarhead,1,125252245,136515,Universal
0,King Kong,1,825615690,33626230,Universal
0,Munich,1,143113340,23500480,Universal
0,Nanny McPhee,1,16739275,16739275,Universal
0,The Good Shepherd,1,223333990,17286875,Universal
