,Film,Month,Monthly_Cume_Gross,Monthly_Gross,Studio
0,A Fish Called Wanda,9,228020733,18987126,MGM
0,Death Warrant,9,28713879,12406796,MGM
0,Undercover Blues,9,14727545,9150221,MGM
0,Species,9,297662892,683286,MGM
0,Lord of Illusions,9,60854888,6365543,MGM
0,Hackers,9,17509982,7129140,MGM
0,Showgirls,9,27100877,16026624,MGM
0,Fled,9,68332360,161819,MGM
0,Kingpin,9,98218107,758869,MGM
0,House Arrest,9,26776846,509537,MGM
0,2 Days In The Valley,9,4620120,4620120,MGM
0,Hoodlum,9,83413974,11145430,MGM
0,The End of Violence,9,487293,244809,MGM
0,Disturbing Behavior,9,51822431,292181,MGM
0,Chambermaid on the Titanic,9,206193,47637,MGM
0,Lolita,9,184132,143043,MGM
0,Ronin,9,16678511,16678511,MGM
0,Tea with Mussolini,9,56476922,372486,MGM
0,The Thomas Crown Affair,9,252386745,14788625,MGM
0,Stigmata,9,101530964,41939762,MGM
0,One Man's Hero,9,139958,139958,MGM
0,The Basket,9,2607299,54382,MGM
0,Return to Me,9,97957275,42161,MGM
0,Autumn in New York,9,176813471,8834885,MGM
0,This is Spinal Tap,9,567187,180731,MGM
0,Crime and Punishment in Sub…,9,62892,25445,MGM
0,The Fantasticks,9,76020,43951,MGM
0,Legally Blonde,9,366656736,4682588,MGM
0,Ghost World,9,18156847,1844799,MGM
0,Jeepers Creepers,9,127200575,17996687,MGM
0,What's the Worst That Could…,9,32267774,3491,MGM
0,Original Sin,9,32889667,119113,MGM
0,Born Romantic,9,12261,12261,MGM
0,CQ,9,411034,1418,MGM
0,Windtalkers,9,163563659,44117,MGM
0,Crocodile Hunter: Collision…,9,113260681,218404,MGM
0,Pumpkin,9,1205745,6389,MGM
0,24 Hour Party People,9,3815332,406290,MGM
0,Barbershop,9,120264054,53383357,MGM
0,Igby Goes Down,9,4107348,2239697,MGM
0,Jeepers Creepers II,9,129681108,13688509,MGM
0,"Legally Blonde 2: Red, Whit…",9,270180430,328034,MGM
0,Bowling for Columbine,9,43151670,1291,MGM
0,Uptown Girls,9,142928431,5576719,MGM
0,De-Lovely,9,51598270,1368883,MGM
0,Wicker Park,9,44793233,13001257,MGM
0,Yes Men,9,33038,33038,MGM
0,Material Girls,9,55657384,2173934,MGM
0,Clerks II,9,96330528,174001,MGM
0,Flyboys,9,18389702,10794574,MGM
0,School for Scoundrels,9,10554778,10554778,MGM
0,Rescue Dawn,9,21837881,69389,MGM
0,Death at a Funeral,9,27839903,2784005,MGM
0,1408,9,215631732,1006109,MGM
0,Halloween,9,210382030,22299049,MGM
0,The Nanny Diaries,9,97324340,7965520,MGM
0,Who's Your Caddy?,9,22599966,109544,MGM
0,The Feast of Love,9,2270922,2270922,MGM
0,College,9,18462290,1522208,MGM
0,Vicky Cristina Barcelona,9,75598918,6742965,MGM
0,The Longshots,9,43335614,2744558,MGM
0,Igor,9,24172881,15334092,MGM
0,Mississippi Mermaid,9,59460,1251,MGM
0,Fame,9,11880236,11880236,MGM
0,Rocky 3,11,476052646,813585,MGM
0,My Favorite Year,11,56479508,5964596,MGM
0,Poltergeist,11,296368354,1462804,MGM
0,Pink Floyd: The Wall,11,27818512,1077418,MGM
0,Still of the Night,11,535022,352172,MGM
0,Brainstorm,11,24435852,1750733,MGM
0,A Christmas Story,11,11215504,7859745,MGM
0,To Live and Die in L.A.,11,51358806,14248975,MGM
0,Fever Pitch,11,1057468,596864,MGM
0,Rocky IV,11,36929623,25151055,MGM
0,Baby Boom,11,70430525,11844699,MGM
0,Fatal Beauty,11,6879404,3087319,MGM
0,All Dogs Go To Heaven,11,18008820,11859066,MGM
0,Quigley Down Under,11,26139653,5864616,MGM
0,Rocky V,11,81269763,32853234,MGM
0,The Lover,11,1492327,689844,MGM
0,Stargate,11,203272987,38932397,MGM
0,Get Shorty,11,164341631,98445360,MGM
0,Leaving Las Vegas,11,2572498,960629,MGM
0,Goldeneye,11,100262938,61168447,MGM
0,Reckless,11,48068,48068,MGM
0,Fled,11,68759609,8827,MGM
0,Larger Than Life,11,36357462,8223294,MGM
0,Red Corner,11,79283577,11714256,MGM
0,Hoodlum,11,23473753,36837,MGM
0,Gang Related,11,5804446,47814,MGM
0,The End of Violence,11,357089,8657,MGM
0,Bent,11,182697,146718,MGM
0,Lolita,11,2028566,111121,MGM
0,Gone with the Wind,11,198654627,4213,MGM
0,Ronin,11,165004433,1177077,MGM
0,Tea with Mussolini,11,28771950,26543,MGM
0,Stigmata,11,198945498,533552,MGM
0,The Thomas Crown Affair,11,276104420,535037,MGM
0,The World is Not Enough,11,132064371,79794110,MGM
0,Flawless,11,2429003,2013541,MGM
0,The Basket,11,2256899,9910,MGM
0,Autumn in New York,11,150972865,44140,MGM
0,Ghost World,11,30241838,152972,MGM
0,Jeepers Creepers,11,189221830,225369,MGM
0,Legally Blonde,11,479465610,964211,MGM
0,Bandits,11,198108250,7612545,MGM
0,All or Nothing,11,243675,68451,MGM
0,Barbershop,11,297339107,3584606,MGM
0,Igby Goes Down,11,22727274,482817,MGM
0,Bowling for Columbine,11,45311633,9269096,MGM
0,Crocodile Hunter: Collision…,11,56873482,1480,MGM
0,Personal Velocity,11,163160,113522,MGM
0,Die Another Day,11,177733909,107364392,MGM
0,Good Boy!,11,149367915,1761202,MGM
0,Out of Time,11,162626214,1278730,MGM
0,Pieces of April,11,6040896,1375917,MGM
0,Standard Time,11,100669,64775,MGM
0,Jeepers Creepers II,11,35623801,23372,MGM
0,Undertow,11,153009,58218,MGM
0,School for Scoundrels,11,70452202,257463,MGM
0,Flyboys,11,51987102,76171,MGM
0,Copying Beethoven,11,498925,223498,MGM
0,Harsh Times,11,9196314,3318265,MGM
0,Bobby,11,8446867,7204245,MGM
0,The Feast of Love,11,6996524,3618,MGM
0,Death at a Funeral,11,42390017,173842,MGM
0,Diva,11,80728,27948,MGM
0,Lars and the Real Girl,11,20632152,3526959,MGM
0,The Nanny Diaries,11,103624050,142436,MGM
0,Music Within,11,666059,102441,MGM
0,Halloween,11,290985407,207429,MGM
0,The Mist,11,39787980,20847885,MGM
0,How to Lose Friends & Alien…,11,11051129,14066,MGM
0,College,11,4694491,1607,MGM
0,The Other End of the Line,11,449574,31042,MGM
0,Vicky Cristina Barcelona,11,89587631,331778,MGM
0,Soul Men,11,39947028,11740589,MGM
0,Igor,11,76450599,368824,MGM
0,The Longshots,11,34481523,65978,MGM
0,Fame,11,89546715,116116,MGM
0,Mississippi Mermaid,11,25210,1617,MGM
0,The Year of Living Dangerously,1,146125,94467,MGM
0,2010,1,141323111,9237012,MGM
0,That's Dancing,1,5727620,3606253,MGM
0,Rocky IV,1,565404550,24988724,MGM
0,To Live and Die in L.A.,1,48808114,691003,MGM
0,Youngblood,1,5246866,5246866,MGM
0,Moonstruck,1,43972077,19101934,MGM
0,Rain Man,1,304263894,44814930,MGM
0,Body of Evidence,1,34445838,13532628,MGM
0,Speechless,1,77637318,4059999,MGM
0,Stargate,1,280822680,1949316,MGM
0,Richard III,1,1665390,620264,MGM
0,Get Shorty,1,280953682,1888979,MGM
0,Cutthroat Island,1,37709855,1760855,MGM
0,Goldeneye,1,397164101,6733754,MGM
0,Leaving Las Vegas,1,26326641,7059981,MGM
0,Bio-Dome,1,16648288,10018501,MGM
0,Turbulence,1,35898562,10835086,MGM
0,Zeus and Roxanne,1,8592577,5333864,MGM
0,Tomorrow Never Dies,1,549150944,40028085,MGM
0,Red Corner,1,67130670,214949,MGM
0,Live Flesh,1,472257,255120,MGM
0,Deceiver,1,370729,370729,MGM
0,At First Sight,1,44689797,19200561,MGM
0,Ronin,1,83182036,16398,MGM
0,Flawless,1,17774604,52814,MGM
0,Stigmata,1,200126902,14805,MGM
0,The Thomas Crown Affair,1,277196957,14702,MGM
0,The World is Not Enough,1,492638949,5574753,MGM
0,Supernova,1,31211284,12634777,MGM
0,The Basket,1,1740721,9275,MGM
0,The Claim,1,17218,7714,MGM
0,Antitrust,1,25975986,10269865,MGM
0,No Man's Land,1,1505226,179783,MGM
0,Ghost World,1,24695160,94420,MGM
0,Bandits,1,165938226,104823,MGM
0,Bowling for Columbine,1,86164572,2337021,MGM
0,Evelyn,1,6400217,484820,MGM
0,Personal Velocity,1,3030468,116396,MGM
0,Die Another Day,1,787889191,8843491,MGM
0,Barbershop,1,227319778,65906,MGM
0,All or Nothing,1,184255,5070,MGM
0,A Guy Thing,1,36907646,14762330,MGM
0,Good Boy!,1,37653951,2694,MGM
0,Out of Time,1,41083108,3873,MGM
0,Standard Time,1,80776,3748,MGM
0,Hotel Rwanda,1,21671711,8406902,MGM
0,Fascination,1,14141,14141,MGM
0,Rocky Balboa,1,265435502,14254078,MGM
0,Miss Potter,1,2044550,775312,MGM
0,Black Christmas,1,64200139,2797855,MGM
0,Van Wilder Deux: The Rise o…,1,4261350,5378,MGM
0,Bobby,1,44658664,133127,MGM
0,Blood and Chocolate,1,2514034,2514034,MGM
0,The Mist,1,101529780,102161,MGM
0,Diva,1,290430,30821,MGM
0,Lars and the Real Girl,1,23309419,144648,MGM
0,Vicky Cristina Barcelona,1,115119782,383979,MGM
0,Soul Men,1,60279528,60453,MGM
0,Igor,1,58556294,81381,MGM
0,Mississippi Mermaid,1,50827,4514,MGM
